번호,지역,상호,주소,기간,상표,셀프여부,고급휘발유,휘발유,경유,실내등유
A0000660,서울 강동구,천호현대주유소,서울 강동구 천중로 67 (천호동),20260629,HD현대오일뱅크,셀프,0,1887,1863,0
A0000189,서울 강북구,(주)서울에너지 시민주유소,서울 강북구 인수봉로 185 (수유동),20260629,HD현대오일뱅크,셀프,2350,1840,1819,0
A0009641,서울 강북구,(주)석산에너지,서울 강북구 삼양로 316 (수유동),20260629,HD현대오일뱅크,셀프,0,1840,1819,1700
A0009640,서울 강북구,(주)자연에너지 번동주유소,서울 강북구 한천로 963 (번동),20260629,HD현대오일뱅크,셀프,2350,1840,1819,0
A0009645,서울 강북구,대성석유(주)신광주유소,서울 강북구 삼양로 484,20260629,GS칼텍스,일반,0,1974,1945,1700
A0009610,서울 강북구,덕릉로주유소,서울 강북구 덕릉로 158 (번동),20260629,S-OIL,셀프,0,1840,1819,0
A0009678,서울 강북구,북서울고속주유소,서울 강북구 삼양로 410 (수유동),20260629,SK에너지,셀프,2599,1977,1977,0
A0009665,서울 강북구,삼미상사㈜ 매일셀프주유소,서울 강북구 삼양로 217,20260629,SK에너지,셀프,0,1887,1887,0
A0009608,서울 강북구,수유동주유소,서울 강북구 도봉로 395 (수유동),20260629,GS칼텍스,셀프,0,1997,1987,0
A0000394,서울 강북구,씨앤에스유통㈜ 미아셀프주유소,서울 강북구 도봉로 200 (미아동),20260629,S-OIL,셀프,0,2014,1999,0
A0000491,서울 강서구,(주)타이거오일 방화주유소,서울 강서구 방화동로 58-2,20260629,SK에너지,셀프,0,1854,1853,1600
A0033271,서울 강서구,(주)한진 김포공항제2주유소,서울 강서구 하늘길 112,20260629,S-OIL,셀프,0,2025,2010,0
A0000547,서울 강서구,HD현대오일뱅크㈜직영 가양주유소,서울 강서구  양천로 391 (가양동),20260629,HD현대오일뱅크,일반,2314,1948,1914,0
A0000546,서울 강서구,HD현대오일뱅크㈜직영 양화교셀프주유소,서울 강서구 공항대로 653,20260629,HD현대오일뱅크,셀프,2327,1914,1916,1682
A0033328,서울 강서구,KH에너지㈜직영 KH외발산주유소,서울 강서구 방화대로 30,20260629,SK에너지,셀프,2385,1855,1849,0
A0000550,서울 강서구,KH에너지㈜직영 가양주유소,서울 강서구 강서로 498 (가양동),20260629,SK에너지,일반,2314,1899,1889,0
A0000501,서울 강서구,㈜오일마스터강서지점 등촌주유소,서울 강서구 등촌로 189,20260629,HD현대오일뱅크,일반,0,1887,1957,0
A0000500,서울 강서구,㈜한경에너지 신화곡주유소,서울 강서구 국회대로 71,20260629,SK에너지,셀프,0,1879,1868,1700
A0000474,서울 강서구,강서열린주유소,서울 강서구 등촌로 213 (등촌동),20260629,GS칼텍스,일반,0,1999,1999,1799
A0000480,서울 강서구,개화주유소,서울 강서구 양천로 57,20260629,SK에너지,셀프,0,1869,1869,0
A0032866,서울 강서구,경동석유산업㈜ 강서오곡SELF주유소,서울 강서구 벌말로 254 (오곡동),20260629,SK에너지,셀프,0,1859,1858,0
A0004657,서울 강서구,뉴신정주유소,서울 강서구 곰달래로 207,20260629,알뜰주유소,일반,0,1887,1989,0
A0000544,서울 강서구,대성석유(주) 관문주유소,서울 강서구 공항대로 314,20260629,GS칼텍스,일반,2386,1999,1987,1800
A0033194,서울 강서구,대성석유(주) 마곡대성주유소,서울 강서구 강서로 457,20260629,GS칼텍스,셀프,2386,1979,1978,0
A0033214,서울 강서구,대성석유(주)방화대성주유소,서울 강서구 양천로 176,20260629,GS칼텍스,셀프,2386,1979,1978,0
A0000468,서울 강서구,대성석유㈜ 대성주유소,서울 강서구 강서로 472,20260629,GS칼텍스,일반,2386,1999,1988,0
A0000582,서울 강서구,목화주유소,서울 강서구 국회대로 251 (화곡동),20260629,알뜰주유소,셀프,0,1879,1868,0
A0000482,서울 강서구,박물관주유소,서울 강서구 양천로53길 97 (가양동),20260629,GS칼텍스,셀프,2368,1898,1888,0
A0000508,서울 강서구,세원제1주유소,서울 강서구 양천로 311,20260629,S-OIL,셀프,2388,1934,1923,0
A0000560,서울 강서구,스카이주유소,서울 강서구 개화동로 457 (방화동),20260629,S-OIL,셀프,2385,1976,1976,0
A0033751,서울 강서구,씨앤에스유통(주) 마곡드림주유소,서울 강서구 방화대로 254(마곡동),20260629,S-OIL,셀프,0,2015,1983,0
A0000161,서울 강서구,염창동주유소,서울 강서구 양천로 720,20260629,SK에너지,일반,0,2148,2135,0
A0033659,서울 강서구,오션네트웍스(주) 서울식물원지점,서울 강서구 양천로 300,20260629,SK에너지,셀프,2368,1934,1923,0
A0000530,서울 강서구,우장산주유소,서울 강서구 강서로 292,20260629,SK에너지,셀프,2326,1938,1898,0
A0000567,서울 강서구,유턴주유소,서울 강서구 남부순환로 57,20260629,알뜰주유소,셀프,0,1925,1925,1595
A0000549,서울 강서구,이케이에너지(주) 강서주유소,서울 강서구 화곡로 273 (화곡동),20260629,HD현대오일뱅크,셀프,0,1840,1808,0
A0000498,서울 강서구,참솔에너지,서울 강서구 벌말로 281 (오곡동),20260629,S-OIL,셀프,0,2153,2098,0
A0000534,서울 강서구,코리나(주)청룡주유소,서울 강서구 양천로 576,20260629,SK에너지,일반,2498,2098,2048,0
A0000520,서울 강서구,피트인 하이웨이,서울 강서구 공항대로 432,20260629,S-OIL,셀프,2348,1987,1987,0
A0000565,서울 강서구,행촌에너지 공항주유소,서울 강서구 개화동로 420 (개화동),20260629,HD현대오일뱅크,셀프,2399,1976,1976,0
A0000519,서울 강서구,화곡역주유소,서울 강서구 강서로 154 (화곡동),20260629,알뜰주유소,셀프,0,1854,1808,0
A0000526,서울 강서구,화곡현대주유소,서울 강서구 강서로 151 (화곡동),20260629,SK에너지,셀프,2386,1926,1896,0
A0009272,서울 관악구,(주)연우에너지 신관주유소,서울 관악구 신림로 290 (신림동),20260629,알뜰주유소,셀프,0,1894,1894,1600
A0001149,서울 관악구,(주)한유에너지 행운주유소,서울 관악구 남부순환로 1883 (봉천동),20260629,SK에너지,셀프,2474,1894,1894,0
A0000655,서울 관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),20260629,GS칼텍스,일반,2548,2198,2188,0
A0001129,서울 관악구,HD현대오일뱅크㈜직영 관악셀프주유소,서울 관악구 남부순환로 1520 (신림동),20260629,HD현대오일뱅크,셀프,2424,2025,1969,0
A0001144,서울 관악구,SK에너지(주)직영 신봉천주유소,서울 관악구 남부순환로 1880 (봉천동),20260629,SK에너지,일반,2365,1869,1816,1480
A0001157,서울 관악구,㈜CW창원,서울 관악구 과천대로 921 (남현동),20260629,HD현대오일뱅크,셀프,2325,1885,1885,0
A0009536,서울 관악구,관악시몬주유소,서울특별시 관악구 남부순환로 1753 (봉천동),20260629,S-OIL,일반,0,2125,2085,0
A0001145,서울 관악구,대양석유(주)직영 보라매주유소,서울 관악구  보라매로 26 (봉천동),20260629,SK에너지,셀프,2414,1954,1948,0
A0001155,서울 관악구,서일석유(주)락성주유소,서울 관악구 남부순환로 1920 (봉천동),20260629,GS칼텍스,셀프,2325,1895,1895,1490
A0001152,서울 관악구,유림주유소,서울 관악구 신림로 176 (신림동),20260629,S-OIL,일반,0,1898,1898,0
A0001119,서울 관악구,지에스칼텍스㈜ 난곡주유소,서울 관악구 난곡로 206,20260629,GS칼텍스,일반,0,1936,1916,0
A0009284,서울 관악구,진우7주유소 ㈜준우에너지,서울 관악구 보라매로 41,20260629,알뜰주유소,셀프,0,1898,1898,0
A0001089,서울 관악구,현대주유소,서울 관악구 난곡로 108 (신림동),20260629,HD현대오일뱅크,일반,0,2034,2023,0
A0009421,서울 광진구,(주)자연에너지 중원주유소,서울 광진구 동일로 398 (중곡동),20260629,HD현대오일뱅크,셀프,0,1840,1819,0
A0006665,서울 광진구,(주)장수주유소,서울 광진구 동일로 266 (군자동),20260629,SK에너지,셀프,0,1994,1984,0
A0009357,서울 광진구,(주)창원CW,서울 광진구 광나루로 460 (화양동),20260629,HD현대오일뱅크,셀프,0,1840,1819,0
A0009358,서울 광진구,HD현대오일뱅크㈜직영 장호셀프주유소,서울 광진구 자양로 37,20260629,HD현대오일뱅크,셀프,0,1919,1904,0
A0009351,서울 광진구,HD현대오일뱅크㈜직영 중곡현대주유소,서울 광진구 동일로 435 (중곡동),20260629,HD현대오일뱅크,셀프,2324,1921,1904,0
A0009411,서울 광진구,㈜동화오일 대원주유소,서울 광진구 용마산로 122 (중곡동),20260629,GS칼텍스,셀프,2300,1978,1975,0
A0009765,서울 광진구,능동주유소 ㈜케이에스넷,서울 광진구 천호대로 584,20260629,알뜰주유소,셀프,2469,1844,1823,1590
A0009834,서울 광진구,삼호주유소,서울 광진구 천호대로 809 (광장동),20260629,S-OIL,셀프,2469,1982,1982,0
A0009330,서울 광진구,서울중앙고속주유소,서울 광진구 동일로 345 (중곡동),20260629,SK에너지,셀프,2529,1977,1975,0
A0009413,서울 광진구,유니스에너지 자양주유소,서울 광진구 아차산로 298 (자양동),20260629,SK에너지,일반,2498,1978,1978,0
A0004458,서울 광진구,정해네트웍스(주)일진주유소,서울 광진구 동일로 413 (중곡동),20260629,S-OIL,셀프,2324,1931,1897,0
A0000854,서울 구로구,(주)서울에너지 궁동주유소,서울 구로구 오리로 1299 (궁동),20260629,HD현대오일뱅크,셀프,2340,1840,1808,0
A0000648,서울 구로구,(주)제이제이네트웍스 신구로주유소,서울 구로구 가마산로 293 (구로동),20260629,HD현대오일뱅크,일반,2898,1969,2538,0
A0000849,서울 구로구,(주)한미석유구로그린주유소,서울 구로구 구로중앙로 76 (구로동),20260629,GS칼텍스,셀프,0,1895,1895,0
A0000844,서울 구로구,HD현대오일뱅크㈜직영 구로셀프주유소,서울 구로구 시흥대로 531,20260629,HD현대오일뱅크,셀프,2294,1884,1924,0
A0006667,서울 구로구,㈜자연에너지 고척주유소,서울 구로구 고척로 199 (고척동),20260629,HD현대오일뱅크,셀프,2340,1840,1808,0
A0032712,서울 구로구,개봉주유소,서울 구로구 고척로 115 (개봉동),20260629,HD현대오일뱅크,셀프,0,1979,1976,0
A0000792,서울 구로구,구로주유소,서울 구로구 구로동로 137 (구로동),20260629,GS칼텍스,일반,0,2320,2250,1790
A0000791,서울 구로구,구인주유소,서울 구로구 경인로 558 (구로동),20260629,SK에너지,셀프,0,1924,1914,0
A0000833,서울 구로구,구일주유소,서울 구로구 구일로 94 (구로동),20260629,HD현대오일뱅크,셀프,2444,1924,1914,0
A0033149,서울 구로구,극동유화(주) 항동주유소,서울 구로구 서해안로 2154 (항동),20260629,S-OIL,셀프,0,1899,1889,0
A0000850,서울 구로구,대성산업(주)디큐브주유소,서울 구로구 경인로 650,20260629,GS칼텍스,일반,2450,1989,1974,0
A0000855,서울 구로구,대원셀프주유소,서울 구로구 개봉로 7,20260629,HD현대오일뱅크,셀프,2470,1988,1988,0
A0000350,서울 구로구,동아주유소,서울 구로구 도림로 91 (구로동),20260629,S-OIL,일반,0,2299,2299,0
A0000818,서울 구로구,서서울고속주유소,서울 구로구 경인로 150 (오류동),20260629,SK에너지,셀프,2599,1976,1973,0
A0000827,서울 구로구,신성주유소,서울 구로구 구로동로 187 (구로제2동),20260629,알뜰주유소,셀프,0,1927,1917,0
A0000856,서울 구로구,씨앤에스유통(주) 구로드림주유소,서울 구로구 경인로 41 (온수동),20260629,S-OIL,셀프,0,1979,1976,0
A0000830,서울 구로구,영진주유소,서울 구로구 구로동로 20 (가리봉동),20260629,HD현대오일뱅크,셀프,2350,1985,1975,0
A0000812,서울 구로구,지에스칼텍스㈜ 개봉동주유소,서울 구로구 경인로 290,20260629,GS칼텍스,셀프,2430,1920,1922,0
A0001086,서울 금천구,(주)백운주유소,서울 금천구 시흥대로 282,20260629,알뜰주유소,셀프,0,1844,1844,1600
A0001164,서울 금천구,(주)화동유업 화동주유소,서울 금천구 시흥대로 484,20260629,SK에너지,셀프,2345,1839,1838,1598
A0001055,서울 금천구,HD현대오일뱅크㈜직영 남서울셀프주유소,서울 금천구 독산로 257 (독산동),20260629,HD현대오일뱅크,셀프,2309,1930,1914,0
A0001146,서울 금천구,SK에너지(주) 박미주유소,서울 금천구 시흥대로 39-7 (시흥동),20260629,SK에너지,셀프,2289,1849,1797,1519
A0001132,서울 금천구,㈜씨더블유 이엔지 금천지점,서울 금천구 독산로 147,20260629,HD현대오일뱅크,셀프,0,1833,1833,0
A0001141,서울 금천구,㈜씨더블유이엔지,서울 금천구 남부순환로 1410 (독산동),20260629,HD현대오일뱅크,셀프,0,1849,1849,0
A0016244,서울 금천구,구광주유소,서울 금천구 서부샛길 674 (가산동),20260629,S-OIL,일반,0,1935,1935,1550
A0001108,서울 금천구,대득에너지(금천셀프주유소),서울 금천구  시흥대로 81 (시흥동),20260629,GS칼텍스,셀프,2289,1964,1953,0
A0001139,서울 금천구,동일석유㈜이가주유소,서울 금천구 시흥대로 441,20260629,SK에너지,셀프,2348,1888,1877,1600
A0001075,서울 금천구,백산주유소,서울특별시 금천구  시흥대로 174 (시흥동),20260629,S-OIL,셀프,0,2045,1995,0
A0010138,서울 노원구,(주)소모 수락산셀프주유소,서울 노원구 동일로 1772,20260629,GS칼텍스,셀프,0,1983,1972,1800
A0009663,서울 노원구,(주)정건에너지직영,서울 노원구 노원로17길 29 (하계동),20260629,HD현대오일뱅크,셀프,2389,1891,1891,0
A0010136,서울 노원구,SK에너지㈜직영 상계주유소,서울 노원구 노해로 527 (상계동),20260629,SK에너지,일반,0,1891,1835,0
A0010123,서울 노원구,광운대역주유소,서울특별시 노원구  광운로 95 (월계1동),20260629,GS칼텍스,셀프,2498,2048,2030,0
A0010111,서울 노원구,구도일주유소 불암,서울 노원구 한글비석로 268 (중계동),20260629,S-OIL,셀프,0,1997,1991,0
A0028817,서울 노원구,삼육주유소,서울 노원구 화랑로 822 (공릉동),20260629,SK에너지,셀프,2390,1978,1977,1650
A0010124,서울 노원구,상계동주유소,서울 노원구 노원로26길 191 (상계동),20260629,HD현대오일뱅크,일반,0,2020,2010,1900
A0010108,서울 노원구,서울동부고속주유소 ㈜아이에스피에너지,서울 노원구 공릉로 294,20260629,SK에너지,셀프,2389,1976,1974,0
A0010117,서울 노원구,신성주유소,서울 노원구 월계로 328 (월계동),20260629,S-OIL,셀프,0,2045,2045,0
A0010090,서울 노원구,월계주유소,서울 노원구 월계로 252,20260629,GS칼텍스,셀프,2449,1999,1999,0
A0010121,서울 노원구,이엠석유(주)배꽃나라주유소,서울 노원구 화랑로 466 (공릉1동),20260629,GS칼텍스,셀프,2495,1977,1975,0
A0010104,서울 노원구,태릉솔밭주유소,서울 노원구 노원로 49 (공릉동),20260629,S-OIL,셀프,2397,1998,1988,0
A0010095,서울 노원구,한신주유소,서울 노원구 동일로 1089 (공릉동),20260629,SK에너지,셀프,2396,1979,1956,0
A0010118,서울 노원구,화랑대주유소,서울 노원구 화랑로 483,20260629,HD현대오일뱅크,셀프,2970,1997,1995,0
A0009676,서울 도봉구,(주)자연에너지 햇살주유소,서울 도봉구 방학로 142 (방학동),20260629,HD현대오일뱅크,셀프,2380,1840,1819,0
A0009680,서울 도봉구,(주)헨지스에너지 구도일주유소 도봉,서울 도봉구 도봉로 706 (방학동),20260629,S-OIL,셀프,2369,1885,1885,0
